Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Meaning_Shift_b496cf3d,Meaning Shift,المعارك,النزاعات,قرر المجلس تعزيز الجهود الدولية لوقف المعارك المستمرة في المنطقة ودعم المفاوضات لتحقيق السلام الدائم.,قرر المجلس تعزيز الجهود الدولية لوقف النزاعات المستمرة في المنطقة ودعم المفاوضات لتحقيق السلام الدائم.,The Council decided to strengthen international efforts to halt the ongoing battles in the region and support negotiations for lasting peace.,2026-02-03T00:02:39.447665,LLM_GENERATED,tier2,T2_0053,0
TIER2_Meaning_Shift_63ea3977,Meaning Shift,الأمن الإقليمي,الأمن المحلي,قرر المجلس تعزيز الجهود الرامية إلى تعزيز الأمن الإقليمي في المناطق المضطربة، بالتعاون مع المنظمات الدولية والمحلية.,قرر المجلس تعزيز الجهود الرامية إلى تعزيز الأمن المحلي في المناطق المضطربة، بالتعاون مع المنظمات الدولية والمحلية.,"The Council decided to strengthen efforts aimed at enhancing regional security in troubled areas, in cooperation with international and local organizations.",2026-02-03T00:02:42.208912,LLM_GENERATED,tier2,T2_0054,0
TIER2_Meaning_Shift_35601262,Meaning Shift,التشريعات,اللوائح,أشار التقرير إلى أهمية مراجعة التشريعات المتعلقة بحماية اللاجئين لضمان توافقها مع المعايير الدولية وضمان حقوق الإنسان.,أشار التقرير إلى أهمية مراجعة اللوائح المتعلقة بحماية اللاجئين لضمان توافقها مع المعايير الدولية وضمان حقوق الإنسان.,The report highlighted the importance of reviewing legislation related to refugee protection to ensure compliance with international standards and human rights.,2026-02-03T00:02:50.983910,LLM_GENERATED,tier2,T2_0055,0
TIER2_Meaning_Shift_9e1886f5,Meaning Shift,الاتفاقيات الثنائية,التحالفات الثنائية,حث الأمين العام على تعزيز الاتفاقيات الثنائية بين الدول الأعضاء لمواجهة التحديات الإقليمية المتزايدة والتعاون في المجالات الأمنية.,حث الأمين العام على تعزيز التحالفات الثنائية بين الدول الأعضاء لمواجهة التحديات الإقليمية المتزايدة والتعاون في المجالات الأمنية.,The Secretary-General urged strengthening bilateral agreements among member states to address increasing regional challenges and cooperate in security areas.,2026-02-03T00:02:57.806999,LLM_GENERATED,tier2,T2_0056,0
TIER2_Meaning_Shift_3a7fe2b1,Meaning Shift,الاتفاقيات,التفاهمات,رحب الأمين العام بالتقدم المحرز في مفاوضات السلام وأكد على أهمية استمرار الاتفاقيات المبرمة لضمان استقرار المنطقة.,رحب الأمين العام بالتقدم المحرز في مفاوضات السلام وأكد على أهمية استمرار التفاهمات المبرمة لضمان استقرار المنطقة.,The Secretary-General welcomed the progress made in the peace negotiations and emphasized the importance of maintaining the agreements reached to ensure regional stability.,2026-02-03T00:03:01.150965,LLM_GENERATED,tier2,T2_0057,0
TIER2_Meaning_Shift_261fa9b2,Meaning Shift,القوات,الأسلحة,أعلن المجلس عن زيادة في عدد القوات المنتشرة لتعزيز الاستقرار في المنطقة المتوترة.,أعلن المجلس عن زيادة في عدد الأسلحة المنتشرة لتعزيز الاستقرار في المنطقة المتوترة.,The council announced an increase in the number of deployed forces to enhance stability in the tense region.,2026-02-03T00:03:02.833405,LLM_GENERATED,tier2,T2_0058,0
TIER2_Meaning_Shift_593c726c,Meaning Shift,الموقف السياسي,الوضع السياسي,أوصى الاجتماع الدولي بضرورة تقييم الموقف السياسي في الإقليم لضمان الاستقرار والسلام في المنطقة.,أوصى الاجتماع الدولي بضرورة تقييم الوضع السياسي في الإقليم لضمان الاستقرار والسلام في المنطقة.,The international meeting recommended the necessity of assessing the political position in the region to ensure stability and peace.,2026-02-03T00:03:10.397514,LLM_GENERATED,tier2,T2_0059,0
TIER2_Meaning_Shift_001067b1,Meaning Shift,التدابير,الإجراءات,أوصت اللجنة باتخاذ التدابير اللازمة لتعزيز الحماية الدولية للاجئين في المناطق الحدودية التي تعاني من اضطرابات أمنية.,أوصت اللجنة باتخاذ الإجراءات اللازمة لتعزيز الحماية الدولية للاجئين في المناطق الحدودية التي تعاني من اضطرابات أمنية.,The committee recommended taking the necessary measures to enhance international protection for refugees in border areas experiencing security disturbances.,2026-02-03T00:03:25.250066,LLM_GENERATED,tier2,T2_0060,0
TIER2_Meaning_Shift_1c1ec4a2,Meaning Shift,الالتزامات,الاتزامات,اعتمدت اللجنة تقريرها السنوي الذي تضمن توصيات بشأن الالتزامات القانونية للدول الأعضاء في إطار الاتفاقية الدولية لحقوق الإنسان.,اعتمدت اللجنة تقريرها السنوي الذي تضمن توصيات بشأن الاتزامات القانونية للدول الأعضاء في إطار الاتفاقية الدولية لحقوق الإنسان.,"The committee adopted its annual report, which included recommendations on the legal obligations of member states under the International Human Rights Convention.",2026-02-03T00:03:37.938944,LLM_GENERATED,tier2,T2_0061,0
TIER2_Meaning_Shift_26f0e42e,Meaning Shift,الخدمات اللوجستية,التسهيلات,استمرت البعثة في تعزيز الخدمات اللوجستية لدعم العمليات العسكرية في المنطقة بالتنسيق مع السلطات المحلية.,استمرت البعثة في تعزيز التسهيلات لدعم العمليات العسكرية في المنطقة بالتنسيق مع السلطات المحلية.,The mission continued to enhance logistical services to support military operations in the region in coordination with local authorities.,2026-02-03T00:03:58.363861,LLM_GENERATED,tier2,T2_0062,0
TIER2_Meaning_Shift_4296330d,Meaning Shift,المحادثات,المفاوضات,وأعاد المسؤولون التأكيد على أهمية المحادثات لتحقيق الأمن في المنطقة وتعزيز التعاون بين الدول المعنية.,وأعاد المسؤولون التأكيد على أهمية المفاوضات لتحقيق الأمن في المنطقة وتعزيز التعاون بين الدول المعنية.,Officials reiterated the importance of talks to achieve security in the region and enhance cooperation among the concerned countries.,2026-02-03T00:04:00.444783,LLM_GENERATED,tier2,T2_0063,0
TIER2_Meaning_Shift_e6ef89bf,Meaning Shift,التقييمات,المراجعات,واستذكر التقرير أن التقييمات الأخيرة لبرنامج المساعدات الإنسانية قد أشارت إلى ضرورة تحسين إدارة الموارد لتحقيق الأهداف المرجوة.,واستذكر التقرير أن المراجعات الأخيرة لبرنامج المساعدات الإنسانية قد أشارت إلى ضرورة تحسين إدارة الموارد لتحقيق الأهداف المرجوة.,The report recalled that the recent assessments of the humanitarian aid program indicated the need to improve resource management to achieve the desired goals.,2026-02-03T00:04:10.786172,LLM_GENERATED,tier2,T2_0064,0
