Sentence_ID,MT_Tool,seed_source,error_label,keyword,best_match,ocs_match_rule,clean_ar,error_ar,ocs,cps,sfr,csr,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation,tier2_seed_recommendation_final,cell15_status
2002/s/res/1452_2002_/8:1,en_ar_TRANSFORMERS,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,1 - يقرر أن أحكام الفقرة 4 (ب) من القرار 1267 (1999) والفقرتين 1 و 2 (أ) من القرار 1390 (2002) لا تنطبق على الأموال والأصول المالية أو الموارد الاقتصادية الأخرى التي تقرر الدولة (الدول) المعنية أنها:,1 - يقرر ألا تسري أحكام الفقرة 4 (ب) من القرار 1267 (1999) والفقرتين 1 و 2 (أ) من القرار 1390 (2002) على الأموال وغيرها من الأصول المالية أو الموارد الاقتصادية التي تقرر الدولة (الدول) المعنية أنها:,1.0,0.8686868686868687,0.9873664379119872,0.8391959798994975,4,4,4,2,1,1,success
2002/s/res/1452_2002_/8:1,en_ar_TRANSFORMERS,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,1 - يقرر أن أحكام الفقرة 4 (ب) من القرار 1267 (1999) والفقرتين 1 و 2 (أ) من القرار 1390 (2002) لا تنطبق على الأموال والأصول المالية أو الموارد الاقتصادية الأخرى التي تقرر الدولة (الدول) المعنية أنها:,1 - يقرر ألا تسري أحكام الفقرة 4 (ب) من القرار 1267 (1999) والفقرتين 1 و 2 (أ) من القرار 1390 (2002) على الأموال وغيرها من الأصول المالية أو الموارد الاقتصادية التي تقرر الدولة (الدول) المعنية أنها:,1.0,0.8686868686868687,0.9873664379119872,0.8391959798994975,4,4,4,2,1,1,success
2003/s/2003/69/11:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,2 - المجموعة الثانية: تحركت المجموعة المكونة من أربعة مفتشين من فندق القناة في بغداد في الساعة 40/8 ووصلت في الساعة 05/9 إلى كلية الهندسة الأولى التابعة لجامعة بغداد.,2 - المجموعة الثانية المكونة من أربعة مفتشين تحركت من فندق القناة ببغداد في الساعة 40/08 ووصلت إلى موقع كلية الهندسة الأولى بجامعة بغداد في بغداد.,1.0,0.6728395061728395,0.9394253492355348,0.6807228915662651,5,5,4,2,1,1,success
2003/s/2003/720/69:1,en_ar_GOOGLE,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_ال_ة,- الاتفاقية الخاصة بالجرائم وبعض الأفعال الأخرى المرتكبة على متن الطائرت، 1963,- الاتفاقية المتعلقة بالجرائم وبعض الأفعال الأخرى المرتكبة على متن الطائرات، 1963,1.0,0.925925925925926,0.9681010246276855,0.925925925925926,5,5,5,1,1,1,success
2003/s/2003/729/110:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_ال_ة,1-1 اتفاقية طوكيو لعام 1963 الخاصة بالجرائم وبعض الأعمال الأخرى المرتكبة على متن الطائرات؛,1.1 اتفاقية طوكيو لعام 1963 بشأن الجرائم وبعض الأفعال الأخرى المرتكبة على متن الطائرات؛,1.0,0.9080459770114944,0.9813650846481324,0.8888888888888888,5,5,5,1,1,1,success
2003/s/2003/77/163:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,الحالة في كوت ديفوار,الوضع في كوت ديفوار,1.0,0.8421052631578947,0.978996992111206,0.8,5,5,5,1,1,1,success
2003/s/2003/77/24:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,الحالة في أفريقيا وآسيا وأوروبا,الوضع في أفريقيا وآسيا وأوروبا,1.0,0.9,0.9865700006484984,0.8709677419354839,5,5,5,1,1,1,success
2003/s/2003/90/170:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,"وتنشر صحف يومية أخرى من قبيل ``فراتيرنيتي ماتان"" و ``نوتر فوا'' القريبتين من حزب الجبهة الشعبية الإيفوارية لغة خطاب قومية تحرض على الحرب الشاملة.","وتنشر الصحف اليومية مثل ""فراتيرنيتيه ماتان"" و""نوتر فوا"" القريبة من حزب الجبهة الشعبية الإيفوارية رسائل قومية وتحريض على الحرب الشاملة.",1.0,0.7801418439716312,0.924113631248474,0.7586206896551724,5,5,4,3,1,1,success
2003/s/2003/90/21:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,جيم - لمحة عن الحالة الإنسانية في ياموسوكرو,لقطة من الوضع الإنساني في ياموسوكرو,1.0,0.6666666666666667,0.8825314044952393,0.6744186046511628,5,5,4,2,1,1,success
2003/s/2003/90/55:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,والتقى أعضاء البعثة بزعماء الحركة الوطنية لكوت ديفوار في بواكيه ومع منظمات قيادية لحقوق الإنسان، والمجتمع المدني ومنظمات السلام، وكبار المسؤولين الدينيين، مسيحيين ومسلمين، والفرقة القطرية التابعة للأمم المتحدة، وأعضاء السلك الدبلوماسي والأفراد العسكريين.,واجتمع الفريق بقادة الحركة الوطنية لكوت ديفوار في بواكي، وكذلك مع منظمات حقوق الإنسان الرائدة، ومنظمات المجتمع المدني والسلام، وكبار مسؤولي الكنيسة، والمسيحيين والمسلمين، وفريق الأمم المتحدة القطري، وأعضاء السلك الدبلوماسي والأفراد العسكريين.,1.0,0.656,0.9450753927230836,0.6496062992125984,5,5,4,3,1,1,success
2003/s/2003/90/83:1,en_ar_DEEP,TIER1_CLEAN_A,Hypernym for Hyponym,جماعات,مجموعات,exact,26 - وفي كانون الأول/ديسمبر، أدى ظهور جماعات متمردة جديدة غرب البلد إلى نزوح السكان من جديد نحو حدود ليبريا وغينيا.,26- وفي كانون الأول/ديسمبر، أدى ظهور مجموعات متمردة جديدة في غرب البلاد إلى المزيد من عمليات نزوح السكان نحو الحدود مع ليبيريا وغينيا.,1.0,0.7322834645669292,0.9706960916519164,0.7313432835820896,5,5,5,2,1,1,success
2003/s/2003/92/22:4,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,زهاء,حوالي,exact,واستغرقت المهمة زهاء ثلاث ساعات وربع.,واستغرقت المهمة حوالي 3 ساعات و15 دقيقة.,1.0,0.6571428571428571,0.8857485055923462,0.6,5,5,5,2,1,1,success
2003/s/2003/946/19:9,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وتوجد توقعات أخرى في استراتيجية الإنجاز المرفقة.,ويرد المزيد من التوقعات في استراتيجية الإنجاز المرفقة.,1.0,0.7222222222222222,0.9108206033706664,0.6481481481481481,5,5,5,2,1,1,success
2003/s/2003/946/19:9,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,أخرى,[OMITTED],exact,وتوجد توقعات أخرى في استراتيجية الإنجاز المرفقة.,ويرد المزيد من التوقعات في استراتيجية الإنجاز المرفقة.,1.0,0.7222222222222222,0.9108206033706664,0.6481481481481481,5,5,5,2,1,1,success
2003/s/2003/946/206:2,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],suffix_ة,وبناء على الأساس نفسه المذكور أعلاه، ستنتج خمسة أقسام تابعة للدوائر الابتدائية 675 يوم محاكمة (أو 375 3 ساعة، انظر أعلاه) سنويا.,وعلى نفس الأساس المذكور أعلاه، ستنتج أقسام الدوائر الابتدائية الخمسة 675 يوم محاكمة (أو 375 3 ساعة، انظر أعلاه) سنويا.,1.0,0.782258064516129,0.981981098651886,0.765625,5,5,4,2,1,1,success
2003/s/ac_37/2003/_1455_/81/143:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,تم توزيع القائمة على المكاتب الإقليمية التابعة للمعهد الوطني لشؤون الهجرة.,وقد تم توزيع القائمة على المكاتب الإقليمية للمعهد الوطني للهجرة.,1.0,0.8,0.9763392210006714,0.7567567567567568,5,5,5,1,1,1,success
2003/s/agenda/4787/4:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,2 - الحالة بين إريتريا وإثيوبيا,2. الوضع بين إريتريا وإثيوبيا,1.0,0.8275862068965517,0.984041690826416,0.8064516129032258,5,5,5,1,1,1,success
2003/s/agenda/4865/4:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,2 - الحالة في منطقة البحيرات الكبرى,2. الوضع في منطقة البحيرات الكبرى,1.0,0.8484848484848485,0.9697842001914978,0.8285714285714285,5,5,5,1,1,1,success
2003/s/pv_4770/137:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_و_ة,وفي الوقت نفسه، يعتقد وفدي أن الممثلين المنتخبين للأقليات العرقية في الجمعية، وخاصة ممثلي الصرب، سيحققون نتائج أفضل وفوائد أكبر لناخبيهم لو انتهجوا نهجا قائما على المزيد من المشاركة، بدلا من الانسحاب من الجمعية كلما واجهوا موقفا صعبا.,وفي الوقت نفسه، يرى وفدي أن الممثلين المنتخبين للأقليات العرقية في الجمعية، ولا سيما الممثلين الصرب، سيحققون نتائج أفضل وفوائد أكبر لناخبيهم إذا اعتمدوا موقفا أكثر تشاركية، بدلا من الانسحاب من الجمعية العامة. المجلس التشريعي عندما يواجهون موقفا صعبا.,1.0,0.708,0.9663466811180116,0.712,5,5,3,4,1,1,success
2003/s/pv_4770/162:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,ومع ذلك، يلاحظ وفد بلدي مع الأسف أن الحالة الأمنية لا تزال تثير القلق.,ومع ذلك، يلاحظ وفدي مع الأسف أن الوضع الأمني لا يزال مصدر قلق.,1.0,0.7878787878787878,0.9860022664070128,0.7857142857142857,5,5,5,2,1,1,success
2003/s/res/1456_2003_/28:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,8 - ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب والمنظمات الدولية الأخرى من أجل تسهيل تبادل أفضل الممارسات في مجال مكافحة الإرهاب، وأن تساعد أعضاءها على الوفاء بالتزامهم بمكافحة الإرهاب؛,8. ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب وغيرها من المنظمات الدولية لتيسير تبادل أفضل الممارسات في مجال مكافحة الإرهاب، ومساعدة أعضائها على الوفاء بالتزاماتهم في مكافحة الإرهاب;,1.0,0.8428571428571429,0.9907408356666564,0.8169014084507042,5,5,4,2,1,1,success
2003/s/res/1456_2003_/28:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,8 - ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب والمنظمات الدولية الأخرى من أجل تسهيل تبادل أفضل الممارسات في مجال مكافحة الإرهاب، وأن تساعد أعضاءها على الوفاء بالتزامهم بمكافحة الإرهاب؛,8. ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب وغيرها من المنظمات الدولية لتيسير تبادل أفضل الممارسات في مجال مكافحة الإرهاب، ومساعدة أعضائها على الوفاء بالتزاماتهم في مكافحة الإرهاب;,1.0,0.8428571428571429,0.9907408356666564,0.8169014084507042,5,5,4,2,1,1,success
2003/s/res/1456_2003_/28:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,8 - ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب والمنظمات الدولية الأخرى من أجل تسهيل تبادل أفضل الممارسات في مجال مكافحة الإرهاب، وأن تساعد أعضاءها على الوفاء بالتزامهم بمكافحة الإرهاب؛,8. ينبغي للمنظمات الإقليمية ودون الإقليمية أن تعمل مع لجنة مكافحة الإرهاب وغيرها من المنظمات الدولية لتيسير تبادل أفضل الممارسات في مجال مكافحة الإرهاب، ومساعدة أعضائها على الوفاء بالتزاماتهم في مكافحة الإرهاب;,1.0,0.8428571428571429,0.9907408356666564,0.8169014084507042,5,5,4,2,1,1,success
2004/s/2004/20/51:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,18 - الحالة في الأراضي العربية المحتلة.,18. الوضع في الأراضي العربية المحتلة.,1.0,0.8648648648648649,0.9754863977432252,0.8461538461538461,5,5,5,1,1,1,success
2004/s/2004/228/123:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,بعثة,[OMITTED],exact,زاي - مدة بعثة المتابعة,ز- مدة مهمة المتابعة,1.0,0.65,0.797128438949585,0.7391304347826086,5,5,4,1,1,1,success
